# This is prolate grains (Astrodust, s = 0.4, P = 0.2, Fe_frac = 0.0)
# nsize	(number of sampled sizes in this file)
# sizes	(microns)
# n_size  =		169
#  3.1620E-04	3.3500E-04	3.5480E-04	3.7580E-04	3.9810E-04	4.2170E-04	4.4670E-04	4.7310E-04	5.0120E-04	5.3090E-04	5.6230E-04	5.9570E-04	6.3100E-04	6.6830E-04	7.0790E-04	7.4990E-04	7.9430E-04	8.4140E-04	8.9120E-04	9.4410E-04	1.0000E-03	1.0590E-03	1.1220E-03	1.1880E-03	1.2590E-03	1.3340E-03	1.4130E-03	1.4960E-03	1.5850E-03	1.6790E-03	1.7780E-03	1.8840E-03	1.9950E-03	2.1130E-03	2.2390E-03	2.3710E-03	2.5120E-03	2.6610E-03	2.8180E-03	2.9850E-03	3.1620E-03	3.3500E-03	3.5480E-03	3.7580E-03	3.9810E-03	4.2170E-03	4.4670E-03	4.7320E-03	5.0120E-03	5.3090E-03	5.6230E-03	5.9570E-03	6.3100E-03	6.6830E-03	7.0790E-03	7.4990E-03	7.9430E-03	8.4140E-03	8.9120E-03	9.4410E-03	1.0000E-02	1.0590E-02	1.1220E-02	1.1890E-02	1.2590E-02	1.3330E-02	1.4120E-02	1.4960E-02	1.5850E-02	1.6790E-02	1.7780E-02	1.8840E-02	1.9950E-02	2.1140E-02	2.2390E-02	2.3710E-02	2.5120E-02	2.6610E-02	2.8180E-02	2.9850E-02	3.1620E-02	3.3500E-02	3.5480E-02	3.7580E-02	3.9810E-02	4.2170E-02	4.4670E-02	4.7320E-02	5.0120E-02	5.3090E-02	5.6230E-02	5.9570E-02	6.3100E-02	6.6830E-02	7.0790E-02	7.4990E-02	7.9430E-02	8.4140E-02	8.9120E-02	9.4410E-02	1.0000E-01	1.0590E-01	1.1220E-01	1.1890E-01	1.2590E-01	1.3330E-01	1.4120E-01	1.4960E-01	1.5850E-01	1.6790E-01	1.7780E-01	1.8840E-01	1.9950E-01	2.1130E-01	2.2390E-01	2.3710E-01	2.5120E-01	2.6610E-01	2.8180E-01	2.9850E-01	3.1620E-01	3.3500E-01	3.5480E-01	3.7580E-01	3.9810E-01	4.2170E-01	4.4670E-01	4.7320E-01	5.0120E-01	5.3090E-01	5.6230E-01	5.9570E-01	6.3100E-01	6.6830E-01	7.0790E-01	7.4990E-01	7.9430E-01	8.4140E-01	8.9130E-01	9.4410E-01	1.0000E+00	1.0590E+00	1.1220E+00	1.1890E+00	1.2590E+00	1.3340E+00	1.4130E+00	1.4960E+00	1.5850E+00	1.6790E+00	1.7780E+00	1.8840E+00	1.9950E+00	2.1140E+00	2.2390E+00	2.3710E+00	2.5120E+00	2.6610E+00	2.8180E+00	2.9850E+00	3.1620E+00	3.3500E+00	3.5480E+00	3.7580E+00	3.9810E+00	4.2170E+00	4.4670E+00	4.7320E+00	5.0120E+00	
#
# Index =	   0  radius =	 0.0003162000
# Radius	Lambda		Qabs_ran	Qsca_ran	Q1a		Q1s		Q2a		Q2s		Qpha
 3.1620E-04	9.1200E-02	3.5307E-02	1.5063E-07	2.9210E-02	1.2460E-07	4.7500E-02	2.0270E-07
 3.1620E-04	9.2260E-02	3.4677E-02	1.4507E-07	2.8490E-02	1.1920E-07	4.7040E-02	1.9680E-07
 3.1620E-04	9.3320E-02	3.4050E-02	1.3970E-07	2.7790E-02	1.1400E-07	4.6570E-02	1.9110E-07
 3.1620E-04	9.4410E-02	3.3427E-02	1.3457E-07	2.7100E-02	1.0910E-07	4.6080E-02	1.8550E-07
 3.1620E-04	9.5500E-02	3.2800E-02	1.2963E-07	2.6410E-02	1.0440E-07	4.5580E-02	1.8010E-07
 3.1620E-04	9.6610E-02	3.2183E-02	1.2487E-07	2.5740E-02	9.9860E-08	4.5070E-02	1.7490E-07
 3.1620E-04	9.7720E-02	3.1567E-02	1.2030E-07	2.5070E-02	9.5560E-08	4.4550E-02	1.6980E-07
 3.1620E-04	9.8860E-02	3.0957E-02	1.1589E-07	2.4420E-02	9.1450E-08	4.4030E-02	1.6480E-07
 3.1620E-04	1.0000E-01	3.0347E-02	1.1166E-07	2.3780E-02	8.7500E-08	4.3480E-02	1.6000E-07
 3.1620E-04	1.0120E-01	2.9743E-02	1.0758E-07	2.3150E-02	8.3720E-08	4.2930E-02	1.5530E-07
 3.1620E-04	1.0230E-01	2.9133E-02	1.0364E-07	2.2520E-02	8.0120E-08	4.2360E-02	1.5070E-07
 3.1620E-04	1.0350E-01	2.8520E-02	9.9920E-08	2.1890E-02	7.6690E-08	4.1780E-02	1.4640E-07
 3.1620E-04	1.0470E-01	2.7913E-02	9.6340E-08	2.1270E-02	7.3420E-08	4.1200E-02	1.4220E-07
 3.1620E-04	1.0590E-01	2.7287E-02	9.2910E-08	2.0640E-02	7.0270E-08	4.0580E-02	1.3820E-07
 3.1620E-04	1.0720E-01	2.6660E-02	8.9510E-08	2.0020E-02	6.7220E-08	3.9940E-02	1.3410E-07
 3.1620E-04	1.0840E-01	2.6020E-02	8.6203E-08	1.9400E-02	6.4260E-08	3.9260E-02	1.3010E-07
 3.1620E-04	1.0970E-01	2.5360E-02	8.2870E-08	1.8780E-02	6.1360E-08	3.8520E-02	1.2590E-07
 3.1620E-04	1.1090E-01	2.4703E-02	7.9603E-08	1.8170E-02	5.8560E-08	3.7770E-02	1.2170E-07
 3.1620E-04	1.1220E-01	2.4043E-02	7.6490E-08	1.7570E-02	5.5890E-08	3.6990E-02	1.1770E-07
 3.1620E-04	1.1350E-01	2.3407E-02	7.3550E-08	1.6990E-02	5.3380E-08	3.6240E-02	1.1390E-07
 3.1620E-04	1.1480E-01	2.2790E-02	7.0830E-08	1.6430E-02	5.1050E-08	3.5510E-02	1.1040E-07
 3.1620E-04	1.1610E-01	2.2140E-02	6.8110E-08	1.5850E-02	4.8770E-08	3.4720E-02	1.0680E-07
 3.1620E-04	1.1750E-01	2.1457E-02	6.5417E-08	1.5260E-02	4.6530E-08	3.3850E-02	1.0320E-07
 3.1620E-04	1.1890E-01	2.0770E-02	6.2770E-08	1.4670E-02	4.4350E-08	3.2960E-02	9.9610E-08
 3.1620E-04	1.2020E-01	2.0080E-02	6.0177E-08	1.4100E-02	4.2260E-08	3.2040E-02	9.6020E-08
 3.1620E-04	1.2160E-01	1.9383E-02	5.7647E-08	1.3530E-02	4.0240E-08	3.1090E-02	9.2460E-08
 3.1620E-04	1.2300E-01	1.8693E-02	5.5160E-08	1.2980E-02	3.8300E-08	3.0120E-02	8.8890E-08
 3.1620E-04	1.2440E-01	1.8017E-02	5.2690E-08	1.2450E-02	3.6410E-08	2.9150E-02	8.5260E-08
 3.1620E-04	1.2590E-01	1.7353E-02	5.0247E-08	1.1940E-02	3.4580E-08	2.8180E-02	8.1590E-08
 3.1620E-04	1.2740E-01	1.6703E-02	4.7940E-08	1.1450E-02	3.2860E-08	2.7210E-02	7.8110E-08
 3.1620E-04	1.2880E-01	1.6053E-02	4.5760E-08	1.0960E-02	3.1230E-08	2.6240E-02	7.4820E-08
 3.1620E-04	1.3030E-01	1.5407E-02	4.3707E-08	1.0470E-02	2.9710E-08	2.5280E-02	7.1710E-08
 3.1620E-04	1.3180E-01	1.4803E-02	4.1933E-08	1.0010E-02	2.8350E-08	2.4390E-02	6.9100E-08
 3.1620E-04	1.3330E-01	1.4192E-02	4.0207E-08	9.5480E-03	2.7050E-08	2.3480E-02	6.6530E-08
 3.1620E-04	1.3490E-01	1.3578E-02	3.8510E-08	9.0910E-03	2.5790E-08	2.2550E-02	6.3960E-08
 3.1620E-04	1.3650E-01	1.2955E-02	3.6850E-08	8.6370E-03	2.4570E-08	2.1590E-02	6.1420E-08
 3.1620E-04	1.3800E-01	1.2313E-02	3.5223E-08	8.1750E-03	2.3390E-08	2.0590E-02	5.8900E-08
 3.1620E-04	1.3960E-01	1.1594E-02	3.3537E-08	7.6710E-03	2.2190E-08	1.9440E-02	5.6230E-08
 3.1620E-04	1.4120E-01	1.0884E-02	3.1863E-08	7.1810E-03	2.1030E-08	1.8290E-02	5.3540E-08
 3.1620E-04	1.4290E-01	1.0179E-02	3.0217E-08	6.7040E-03	1.9900E-08	1.7130E-02	5.0850E-08
 3.1620E-04	1.4450E-01	9.4793E-03	2.8617E-08	6.2340E-03	1.8820E-08	1.5970E-02	4.8210E-08
 3.1620E-04	1.4620E-01	8.7803E-03	2.7040E-08	5.7700E-03	1.7770E-08	1.4800E-02	4.5580E-08
 3.1620E-04	1.4790E-01	8.0927E-03	2.5433E-08	5.3240E-03	1.6730E-08	1.3630E-02	4.2840E-08
 3.1620E-04	1.4960E-01	7.4413E-03	2.3893E-08	4.9020E-03	1.5740E-08	1.2520E-02	4.0200E-08
 3.1620E-04	1.5140E-01	6.8213E-03	2.2407E-08	4.5020E-03	1.4790E-08	1.1460E-02	3.7640E-08
 3.1620E-04	1.5310E-01	6.2220E-03	2.0987E-08	4.1180E-03	1.3890E-08	1.0430E-02	3.5180E-08
 3.1620E-04	1.5490E-01	5.6430E-03	1.9620E-08	3.7470E-03	1.3030E-08	9.4350E-03	3.2800E-08
 3.1620E-04	1.5670E-01	5.1237E-03	1.8263E-08	3.4180E-03	1.2180E-08	8.5350E-03	3.0430E-08
 3.1620E-04	1.5850E-01	4.6480E-03	1.6993E-08	3.1160E-03	1.1390E-08	7.7120E-03	2.8200E-08
 3.1620E-04	1.6030E-01	4.2087E-03	1.5810E-08	2.8360E-03	1.0650E-08	6.9540E-03	2.6130E-08
 3.1620E-04	1.6220E-01	3.8053E-03	1.4692E-08	2.5780E-03	9.9540E-09	6.2600E-03	2.4170E-08
 3.1620E-04	1.6410E-01	3.4330E-03	1.3642E-08	2.3390E-03	9.2940E-09	5.6210E-03	2.2340E-08
 3.1620E-04	1.6600E-01	3.1143E-03	1.2670E-08	2.1340E-03	8.6810E-09	5.0750E-03	2.0650E-08
 3.1620E-04	1.6790E-01	2.8627E-03	1.1792E-08	1.9720E-03	8.1240E-09	4.6440E-03	1.9130E-08
 3.1620E-04	1.6980E-01	2.6373E-03	1.0983E-08	1.8260E-03	7.6050E-09	4.2600E-03	1.7740E-08
 3.1620E-04	1.7180E-01	2.4370E-03	1.0230E-08	1.6960E-03	7.1200E-09	3.9190E-03	1.6450E-08
