# This is prolate grains (Astrodust, s = 0.333, P = 0.2, Fe_frac = 0.0)
# nsize	(number of sampled sizes in this file)
# sizes	(microns)
# n_size  =		169
#  3.1620E-04	3.3500E-04	3.5480E-04	3.7580E-04	3.9810E-04	4.2170E-04	4.4670E-04	4.7310E-04	5.0120E-04	5.3090E-04	5.6230E-04	5.9570E-04	6.3100E-04	6.6830E-04	7.0790E-04	7.4990E-04	7.9430E-04	8.4140E-04	8.9120E-04	9.4410E-04	1.0000E-03	1.0590E-03	1.1220E-03	1.1880E-03	1.2590E-03	1.3340E-03	1.4130E-03	1.4960E-03	1.5850E-03	1.6790E-03	1.7780E-03	1.8840E-03	1.9950E-03	2.1130E-03	2.2390E-03	2.3710E-03	2.5120E-03	2.6610E-03	2.8180E-03	2.9850E-03	3.1620E-03	3.3500E-03	3.5480E-03	3.7580E-03	3.9810E-03	4.2170E-03	4.4670E-03	4.7320E-03	5.0120E-03	5.3090E-03	5.6230E-03	5.9570E-03	6.3100E-03	6.6830E-03	7.0790E-03	7.4990E-03	7.9430E-03	8.4140E-03	8.9120E-03	9.4410E-03	1.0000E-02	1.0590E-02	1.1220E-02	1.1890E-02	1.2590E-02	1.3330E-02	1.4120E-02	1.4960E-02	1.5850E-02	1.6790E-02	1.7780E-02	1.8840E-02	1.9950E-02	2.1140E-02	2.2390E-02	2.3710E-02	2.5120E-02	2.6610E-02	2.8180E-02	2.9850E-02	3.1620E-02	3.3500E-02	3.5480E-02	3.7580E-02	3.9810E-02	4.2170E-02	4.4670E-02	4.7320E-02	5.0120E-02	5.3090E-02	5.6230E-02	5.9570E-02	6.3100E-02	6.6830E-02	7.0790E-02	7.4990E-02	7.9430E-02	8.4140E-02	8.9120E-02	9.4410E-02	1.0000E-01	1.0590E-01	1.1220E-01	1.1890E-01	1.2590E-01	1.3330E-01	1.4120E-01	1.4960E-01	1.5850E-01	1.6790E-01	1.7780E-01	1.8840E-01	1.9950E-01	2.1130E-01	2.2390E-01	2.3710E-01	2.5120E-01	2.6610E-01	2.8180E-01	2.9850E-01	3.1620E-01	3.3500E-01	3.5480E-01	3.7580E-01	3.9810E-01	4.2170E-01	4.4670E-01	4.7320E-01	5.0120E-01	5.3090E-01	5.6230E-01	5.9570E-01	6.3100E-01	6.6830E-01	7.0790E-01	7.4990E-01	7.9430E-01	8.4140E-01	8.9130E-01	9.4410E-01	1.0000E+00	1.0590E+00	1.1220E+00	1.1890E+00	1.2590E+00	1.3340E+00	1.4130E+00	1.4960E+00	1.5850E+00	1.6790E+00	1.7780E+00	1.8840E+00	1.9950E+00	2.1140E+00	2.2390E+00	2.3710E+00	2.5120E+00	2.6610E+00	2.8180E+00	2.9850E+00	3.1620E+00	3.3500E+00	3.5480E+00	3.7580E+00	3.9810E+00	4.2170E+00	4.4670E+00	4.7320E+00	5.0120E+00	
#
# Index =	   0  radius =	 0.0003162000
# Radius	Lambda		Qabs_ran	Qsca_ran	Q1a		Q1s		Q2a		Q2s		Qpha
 3.1620E-04	9.1200E-02	3.5317E-02	1.5067E-07	2.8490E-02	1.2160E-07	4.8960E-02	2.0890E-07
 3.1620E-04	9.2260E-02	3.4720E-02	1.4520E-07	2.7790E-02	1.1620E-07	4.8580E-02	2.0320E-07
 3.1620E-04	9.3320E-02	3.4117E-02	1.4000E-07	2.7090E-02	1.1120E-07	4.8170E-02	1.9770E-07
 3.1620E-04	9.4410E-02	3.3520E-02	1.3497E-07	2.6400E-02	1.0630E-07	4.7760E-02	1.9230E-07
 3.1620E-04	9.5500E-02	3.2930E-02	1.3010E-07	2.5730E-02	1.0170E-07	4.7330E-02	1.8700E-07
 3.1620E-04	9.6610E-02	3.2337E-02	1.2545E-07	2.5060E-02	9.7240E-08	4.6890E-02	1.8190E-07
 3.1620E-04	9.7720E-02	3.1753E-02	1.2100E-07	2.4410E-02	9.3010E-08	4.6440E-02	1.7700E-07
 3.1620E-04	9.8860E-02	3.1167E-02	1.1668E-07	2.3760E-02	8.8980E-08	4.5970E-02	1.7210E-07
 3.1620E-04	1.0000E-01	3.0583E-02	1.1253E-07	2.3130E-02	8.5110E-08	4.5490E-02	1.6740E-07
 3.1620E-04	1.0120E-01	3.0007E-02	1.0853E-07	2.2510E-02	8.1410E-08	4.5000E-02	1.6280E-07
 3.1620E-04	1.0230E-01	2.9423E-02	1.0467E-07	2.1890E-02	7.7870E-08	4.4490E-02	1.5830E-07
 3.1620E-04	1.0350E-01	2.8840E-02	1.0100E-07	2.1270E-02	7.4510E-08	4.3980E-02	1.5400E-07
 3.1620E-04	1.0470E-01	2.8257E-02	9.7533E-08	2.0660E-02	7.1310E-08	4.3450E-02	1.5000E-07
 3.1620E-04	1.0590E-01	2.7660E-02	9.4180E-08	2.0040E-02	6.8230E-08	4.2900E-02	1.4610E-07
 3.1620E-04	1.0720E-01	2.7057E-02	9.0860E-08	1.9430E-02	6.5250E-08	4.2310E-02	1.4210E-07
 3.1620E-04	1.0840E-01	2.6440E-02	8.7600E-08	1.8820E-02	6.2360E-08	4.1680E-02	1.3810E-07
 3.1620E-04	1.0970E-01	2.5807E-02	8.4310E-08	1.8220E-02	5.9520E-08	4.0980E-02	1.3390E-07
 3.1620E-04	1.1090E-01	2.5173E-02	8.1127E-08	1.7620E-02	5.6800E-08	4.0270E-02	1.2980E-07
 3.1620E-04	1.1220E-01	2.4533E-02	7.8020E-08	1.7040E-02	5.4190E-08	3.9520E-02	1.2570E-07
 3.1620E-04	1.1350E-01	2.3913E-02	7.5123E-08	1.6470E-02	5.1740E-08	3.8800E-02	1.2190E-07
 3.1620E-04	1.1480E-01	2.3313E-02	7.2443E-08	1.5920E-02	4.9470E-08	3.8100E-02	1.1840E-07
 3.1620E-04	1.1610E-01	2.2687E-02	6.9797E-08	1.5360E-02	4.7250E-08	3.7340E-02	1.1490E-07
 3.1620E-04	1.1750E-01	2.2017E-02	6.7137E-08	1.4780E-02	4.5060E-08	3.6490E-02	1.1130E-07
 3.1620E-04	1.1890E-01	2.1340E-02	6.4497E-08	1.4210E-02	4.2950E-08	3.5600E-02	1.0760E-07
